"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.473376211E1,1.204300225E-1,1.590782404E-2,3.621511459E-1
4.474392446E1,1.167532504E-1,-2.343451977E-2,5.882005692E-1
4.475408681E1,2.738085389E-2,2.864778042E-3,-3.862190247E-2
4.476424917E1,-2.221345901E-2,4.394310713E-2,-2.347221375E-1
4.477441152E1,-1.112305522E-1,7.471156120E-2,-3.867378235E-1
4.478457387E1,-7.664191723E-2,5.861431360E-2,-1.247701645E-1
4.479473623E1,4.368752241E-3,1.065194607E-2,6.386280060E-2
4.480492910E1,4.023838043E-2,-7.009923458E-3,1.027307510E-1
4.481509145E1,-1.997292042E-3,1.585775614E-2,9.128379822E-2
4.482525380E1,-6.035926938E-2,6.698155403E-2,5.638790131E-2
4.483541616E1,-1.063570082E-1,1.309882998E-1,1.985168457E-2
4.484557851E1,-1.090598404E-1,1.745026708E-1,1.475429535E-2
4.485574087E1,-8.579993248E-2,1.591941118E-1,1.925277710E-2
4.486590322E1,-4.190909863E-2,1.136221886E-1,4.493236542E-2
4.487604162E1,-1.095470786E-2,6.180149317E-2,7.251358032E-2
4.488620397E1,1.457607746E-2,2.223122120E-2,5.464172363E-2
4.489636633E1,2.059349418E-2,-8.023500443E-3,1.345062256E-2
4.490652868E1,1.951345801E-2,-3.003418446E-3,-4.603862762E-2
4.491669104E1,4.355281591E-3,1.623302698E-3,-6.905269623E-2
4.492688391E1,-5.662351847E-3,1.808273792E-2,-3.488349915E-2
4.493704626E1,-1.278769970E-2,2.732908726E-2,-1.317024231E-3
4.494720861E1,-5.793243647E-3,4.628202319E-2,9.727478027E-4
4.495737097E1,-6.344676018E-3,5.593436956E-2,2.448463440E-2
4.496753332E1,-1.442873478E-2,6.817969680E-2,9.733200073E-3
4.497769567E1,-3.900936246E-2,5.913698673E-2,1.178741455E-2
4.498785803E1,-5.122217536E-2,4.326489568E-2,3.048801422E-2
4.499802038E1,-3.477022052E-2,2.037712932E-2,5.344486237E-2
4.500818273E1,-1.202574372E-2,1.607418060E-2,-5.628395081E-2
4.501834509E1,-9.370267391E-3,3.999003768E-2,9.827899933E-2
4.502850744E1,-4.632514715E-2,6.757232547E-2,7.728576660E-2
4.503866980E1,-6.090262532E-2,7.313674688E-2,-8.025074005E-2
4.504883215E1,-8.402407169E-3,7.259142399E-2,-1.497678757E-1
4.505899450E1,3.652876616E-2,6.645798683E-2,-1.141319275E-1
4.506918737E1,3.316187859E-2,5.170220137E-2,1.550960541E-2
4.507934973E1,-3.385543823E-3,4.568633437E-2,3.864002228E-2
4.508951208E1,-3.476735950E-2,3.180369735E-2,-4.249858856E-2
4.509967443E1,-3.490751982E-2,5.406090617E-2,-2.514934540E-2
4.510983679E1,-8.859872818E-3,8.127734065E-2,6.982898712E-2
4.511999914E1,1.796185970E-4,1.005771756E-1,1.110982895E-1
4.513016149E1,-4.946887493E-4,1.095413566E-1,8.786964417E-2
4.514032385E1,-1.216977835E-3,1.042104959E-1,3.908729553E-2
4.515048620E1,-4.287958145E-3,7.365968823E-2,2.427577972E-2
4.516064856E1,4.296422005E-3,5.788055062E-2,5.932807922E-2
4.517081091E1,7.852762938E-3,2.282512188E-2,7.241249084E-2
4.518097326E1,-2.696543932E-3,2.970018983E-2,7.184028625E-3
4.519116613E1,-3.646978736E-2,2.420589328E-2,-7.111549377E-2
4.520132849E1,-3.622734547E-2,2.184084058E-2,-8.412170410E-2
4.521149084E1,-2.648645639E-2,2.041581273E-2,-3.070354462E-2
4.522165319E1,-3.132221103E-2,2.649211884E-2,9.915351868E-3
4.523181555E1,-4.322361946E-2,3.201189637E-2,1.910591125E-2
4.524197790E1,-4.315590858E-2,4.208612442E-2,-1.916122437E-2
4.525214025E1,-5.018848181E-2,4.785263538E-2,-3.305530548E-2
4.526230261E1,-4.985186458E-2,5.890625715E-2,-1.838207245E-2
4.527246496E1,-4.235723615E-2,5.367502570E-2,5.650520325E-3
4.528262731E1,-3.009715676E-2,4.608336091E-2,5.524635315E-3
4.529278967E1,-2.028018236E-2,4.777356982E-2,3.074645996E-3
4.530295202E1,-2.728536725E-2,4.236656427E-2,5.475044250E-3
4.531311438E1,-3.170987964E-2,6.068533659E-2,7.757186890E-3
4.532327673E1,-2.644994855E-2,5.265802145E-2,2.182102203E-2
4.533346960E1,-1.425421238E-2,6.339555979E-2,4.742431641E-2
4.534363195E1,-7.016569376E-3,7.587784529E-2,4.888725281E-2
4.535379431E1,-2.294719219E-3,7.389339805E-2,5.488395691E-3
4.536395666E1,-9.171545506E-3,7.948842645E-2,-4.663085938E-2
4.537411901E1,-1.800796390E-2,4.762247205E-2,-7.418918610E-2
4.538428137E1,-2.879777551E-2,4.058510065E-2,-7.054424286E-2
4.539444372E1,-1.093664765E-2,2.450385690E-2,-1.720428467E-2
4.540460607E1,2.993044257E-2,2.252852917E-2,7.296371460E-2
4.541476843E1,2.936479449E-2,3.855583072E-2,9.522724152E-2
4.542496130E1,1.752674580E-4,6.053149700E-2,2.022457123E-2
4.543512365E1,-9.668737650E-3,6.564408541E-2,-8.419990540E-3
4.544528601E1,-3.157478571E-2,7.596704364E-2,2.708339691E-2
4.545544836E1,-8.451372385E-2,7.241529226E-2,-1.129341125E-2
4.546561071E1,-1.475870311E-1,7.685548067E-2,-2.999610901E-1
4.547577307E1,-8.417147398E-2,6.784734130E-2,-4.240522385E-1
4.548593542E1,8.406549692E-2,3.396177292E-2,8.286571503E-2
4.549609777E1,1.863882244E-1,-1.791900396E-2,7.832546234E-1
4.550626013E1,7.501679659E-2,-9.817659855E-3,2.847394943E-1
4.551642248E1,-1.830664277E-2,3.528070450E-2,-1.362628937E-1
4.552658483E1,-1.285631061E-1,7.595127821E-2,-5.193834305E-1
4.553674719E1,-1.423368454E-1,8.791196346E-2,-4.007558823E-1
4.554690954E1,-2.658784389E-3,3.086638451E-2,4.473686218E-3
4.555710241E1,5.137464404E-2,-1.717671752E-2,2.149553299E-1
4.556726477E1,1.672264934E-2,-3.179833293E-2,1.809568405E-1
4.557742712E1,-3.077235818E-2,2.303797007E-2,6.570053101E-2
4.558758947E1,-8.126592636E-2,1.002822220E-1,2.483367920E-2
4.559775183E1,-9.583348036E-2,1.505696476E-1,2.239990234E-2
4.560791418E1,-8.389678597E-2,1.682840288E-1,3.433513641E-2
4.561807653E1,-5.987825990E-2,1.552105248E-1,3.193283081E-2
4.562823889E1,-2.168700099E-2,1.160954535E-1,5.105018616E-2
4.563840124E1,-5.226671696E-3,6.012868881E-2,4.860782623E-2
4.564856359E1,-5.680590868E-3,3.251352906E-2,-4.049301147E-3
4.565872595E1,-1.083600521E-2,1.156169176E-2,-4.226875305E-2
4.566888830E1,-1.334100962E-2,1.194214821E-2,-5.885887146E-2
4.567905065E1,-1.081374288E-2,2.443188429E-2,-3.478813171E-2
4.568924352E1,-9.943246841E-4,3.947860003E-2,-3.584861755E-3
4.569940588E1,1.352763176E-2,5.679452419E-2,2.751255035E-2
4.570956823E1,8.604168892E-3,7.861074805E-2,3.941822052E-2
4.571973059E1,-1.093006134E-2,7.902771235E-2,3.694152832E-2
4.572989294E1,-3.060090542E-2,7.949143648E-2,2.968311310E-2
4.574005529E1,-6.362026930E-2,5.275908113E-2,3.159809113E-2
4.575021765E1,-5.803474784E-2,4.527416825E-2,3.807449341E-2
4.576038000E1,-4.078444839E-2,3.502336144E-2,-6.442642212E-2
4.577054235E1,-1.979959011E-2,6.521978974E-2,1.987361908E-2
4.578070471E1,-2.974525094E-2,8.031898737E-2,1.255617142E-1
4.579089758E1,-5.822053552E-2,9.204256535E-2,-1.860713959E-2
4.580105993E1,-2.208125591E-2,8.772110939E-2,-1.671380997E-1
4.581122228E1,2.087682486E-2,7.570850849E-2,-1.404466629E-1
4.582138464E1,2.031460404E-2,6.266850233E-2,4.642963409E-2
4.583154699E1,-1.570254564E-2,5.576658249E-2,3.361129761E-2
4.584170935E1,-3.232926130E-2,5.755656958E-2,-6.852245331E-2
4.585187170E1,-1.328030229E-2,7.186070085E-2,-4.357147217E-2
4.586203405E1,-1.575446129E-2,1.007771790E-1,3.044700623E-2
4.587219641E1,-1.818180084E-2,1.128136218E-1,6.547832489E-2
4.588235876E1,-2.540507913E-2,1.079163849E-1,6.922531128E-2
4.589252111E1,-1.857015491E-2,8.657512069E-2,5.635452271E-2
4.590271398E1,-7.045090199E-3,7.317781448E-2,5.787277222E-2
4.591287634E1,-5.289375782E-3,6.008785963E-2,6.405448914E-2
4.592303869E1,3.267019987E-3,4.176154733E-2,6.774139404E-2
4.593320105E1,-5.053430796E-3,4.409885406E-2,4.764366150E-2
4.594336340E1,-1.769071817E-2,4.575586319E-2,-3.125762939E-2
4.595352575E1,-4.162016511E-2,4.781579971E-2,-8.741188049E-2
4.596368810E1,-5.305853486E-2,3.909376264E-2,-6.930732727E-2
4.597385046E1,-5.007365346E-2,3.124162555E-2,-2.313613892E-2
4.598401281E1,-4.493889213E-2,4.474210739E-2,1.984214783E-2
4.599417517E1,-4.224988818E-2,5.055817962E-2,1.482963562E-2
4.600433752E1,-6.554704905E-2,5.857983232E-2,-6.577491760E-3
4.601449987E1,-6.709378958E-2,5.507221818E-2,-2.054977417E-2
4.602469274E1,-4.949194193E-2,6.868201494E-2,-3.497123718E-3
4.603485510E1,-5.567920208E-2,6.550139189E-2,-3.294944763E-3
4.604501745E1,-3.808003664E-2,5.285099149E-2,-7.600784302E-4
4.605517980E1,-2.534171939E-2,5.924254656E-2,6.427764893E-3
4.606534216E1,-2.002555132E-2,5.602109432E-2,8.798599243E-3
4.607550451E1,-1.473048329E-2,5.774784088E-2,2.297973633E-2
4.608566686E1,-4.692226648E-3,6.870156527E-2,3.692722321E-2
4.609582922E1,2.768993378E-3,7.214337587E-2,3.643131256E-2
4.610599157E1,-4.142135382E-3,6.815361977E-2,3.588962555E-2
4.611615393E1,5.799144506E-3,6.182140112E-2,9.398460388E-3
4.612631628E1,-3.352612257E-3,4.867902398E-2,-2.608680725E-2
4.613647863E1,-2.873551846E-2,4.556691647E-2,-6.332206726E-2
4.614664099E1,-4.875466228E-2,4.053533077E-2,-7.155323029E-2
4.615683386E1,-4.934120178E-2,3.586924076E-2,-4.177188873E-2
4.616699621E1,-2.615517378E-2,2.640780807E-2,3.248119354E-2
4.617715856E1,1.754096150E-2,3.312665224E-2,9.823322296E-2
4.618732092E1,1.052981615E-2,3.883492947E-2,8.710575104E-2
4.619748327E1,-1.543909311E-2,7.250541449E-2,5.353927612E-3
4.620764563E1,-2.222341299E-2,8.477762341E-2,3.855133057E-2
4.621780798E1,-6.025961041E-2,8.531910181E-2,4.972934723E-2
4.622797033E1,-1.052916050E-1,7.880276442E-2,-4.333209991E-2
4.623813269E1,-1.484936476E-1,8.088314533E-2,-3.901519775E-1
4.624829504E1,-3.985524178E-2,6.068217754E-2,-3.447971344E-1
4.625845739E1,1.364905238E-1,2.926617861E-3,2.460918427E-1
4.626861975E1,1.422010958E-1,-2.475059032E-2,6.285943985E-1
4.627878210E1,2.940407395E-2,3.310114145E-3,-3.437900543E-2
4.628894445E1,-2.191683650E-2,4.318124056E-2,-2.819499969E-1
4.629913732E1,-1.144377291E-1,7.757028937E-2,-3.641958237E-1
4.630929968E1,-8.313012123E-2,4.824292660E-2,-9.759426117E-2
4.631946203E1,-5.982041359E-3,1.306927204E-2,1.311368942E-1
4.632962438E1,-6.926059723E-5,-6.664097309E-3,1.643819809E-1
4.633978674E1,-3.868496418E-2,3.072202206E-2,1.049041748E-1
4.634994909E1,-7.237714529E-2,9.891486168E-2,3.701591492E-2
4.636011144E1,-1.104815304E-1,1.609915495E-1,1.761627197E-2
4.637027380E1,-1.005731225E-1,1.786809564E-1,1.286506653E-2
4.638046667E1,-5.776074529E-2,1.545885205E-1,2.242565155E-2
4.639059851E1,-3.235676885E-2,1.196952462E-1,4.122447968E-2
4.640079138E1,6.410568953E-3,6.435507536E-2,3.371810913E-2
4.641095373E1,1.802074909E-2,2.407020330E-2,1.453590393E-2
4.642111608E1,1.497167349E-2,-8.956730366E-3,3.862380981E-4
4.643127844E1,1.411432028E-2,-3.070604801E-2,5.636215210E-4
4.644144079E1,-1.034492254E-2,-1.987564564E-2,3.085136414E-3
4.645160314E1,-2.701938152E-2,1.832902431E-3,8.459091187E-4
4.646176550E1,-1.240536571E-2,2.068185806E-2,3.338813782E-3
4.647192785E1,-3.680586815E-4,4.425960779E-2,3.893756866E-2
4.648209021E1,4.190355539E-3,5.100160837E-2,5.023765564E-2
4.649225256E1,-1.277124882E-2,6.706190109E-2,3.772830963E-2
4.650241491E1,-3.174164891E-2,4.749661684E-2,4.438114166E-2
4.651257727E1,-5.034902692E-2,3.512638807E-2,6.513595581E-2
4.652273962E1,-3.316524625E-2,2.955234051E-2,3.094291687E-2
4.653293249E1,-1.428133249E-2,2.599263191E-2,-8.741474152E-2
4.654309484E1,-1.548328996E-2,5.809473991E-2,1.245145798E-1
4.655325720E1,-5.874285102E-2,6.772267818E-2,4.410934448E-2
4.656341955E1,-4.393559694E-2,6.552094221E-2,-1.124973297E-1
4.657358190E1,2.072209120E-2,5.293375254E-2,-1.173591614E-1
4.658374426E1,5.107638240E-2,4.853695631E-2,-4.897308350E-2
4.659390661E1,3.313785791E-2,4.338836670E-2,1.578521729E-2
4.660406896E1,-1.086801291E-3,4.910051823E-2,-3.176116943E-2
4.661423132E1,-2.542641759E-2,4.996490479E-2,-5.009365082E-2
4.662439367E1,-1.870030165E-2,7.507377863E-2,7.637023926E-3
4.663458654E1,-2.136510611E-2,8.575385809E-2,5.733203888E-2
4.664474890E1,-2.389132977E-2,9.341067076E-2,7.768249512E-2
4.665491125E1,-1.209577918E-2,8.879029751E-2,7.884979248E-2
4.666507360E1,-1.951205730E-2,7.716643810E-2,6.576728821E-2
4.667523596E1,-5.635678768E-3,5.649673939E-2,3.637313843E-2
4.668539831E1,-6.103754044E-3,2.437460423E-2,2.168369293E-2
4.669556066E1,-1.845061779E-3,2.073985338E-2,7.193565369E-3
4.670572302E1,-1.661020517E-2,1.437222958E-2,-2.838897705E-2
4.671588537E1,-4.278796911E-2,1.293677092E-2,-6.570148468E-2
4.672604772E1,-4.943460226E-2,7.328927517E-3,-6.447887421E-2
4.673621008E1,-4.406377673E-2,1.393109560E-2,-1.837062836E-2
4.674637243E1,-4.353961349E-2,1.782560349E-2,1.749324799E-2
4.675656530E1,-4.306632280E-2,4.000860453E-2,2.429199219E-2
4.676669714E1,-5.930593610E-2,5.452042818E-2,-4.462242126E-3
4.677689001E1,-6.361681223E-2,5.724769831E-2,-1.381301880E-2
4.678705236E1,-6.075635552E-2,5.546098948E-2,-2.531147003E-2
4.679721472E1,-6.024017930E-2,5.632877350E-2,-2.951622009E-2
4.680737707E1,-4.545208812E-2,5.234348774E-2,-1.947212219E-2
4.681753942E1,-4.028710723E-2,5.762922764E-2,-7.198333740E-3
4.682770178E1,-3.037449718E-2,6.478369236E-2,2.374839783E-2
4.683786413E1,-1.814296842E-2,6.692546606E-2,4.700469971E-2
4.684802648E1,5.914330482E-3,7.111638784E-2,4.384708405E-2
4.685818884E1,1.557224989E-2,5.850183964E-2,1.713466644E-2
4.686835119E1,1.070487499E-2,5.348253250E-2,-1.858806610E-2
4.687851355E1,-1.287421584E-2,5.343616009E-2,-5.840015411E-2
4.688867590E1,-1.472553611E-2,2.998286486E-2,-6.438255310E-2
4.689883825E1,-1.633548737E-2,1.650226116E-2,-6.318283081E-2
4.690900060E1,8.919835091E-4,8.310079575E-4,8.879661560E-3
4.691919348E1,2.463829517E-2,8.435130119E-3,6.785202026E-2
4.692935583E1,1.000684500E-2,2.436399460E-2,4.774570465E-2
4.693951818E1,4.979461432E-3,4.213005304E-2,1.157760620E-2
4.694968054E1,-1.929891109E-2,5.498725176E-2,5.863571167E-2
4.695984289E1,-6.261777878E-2,5.572581291E-2,3.146648407E-2
4.697000524E1,-9.838116169E-2,7.323175669E-2,-4.954814911E-2
4.698016760E1,-1.206010580E-1,6.828409433E-2,-3.538455963E-1
4.699032995E1,-2.655979991E-2,2.862477303E-2,-3.470230103E-1
4.700049230E1,1.233513951E-1,-1.636290550E-2,3.974752426E-1
4.701065466E1,1.190217435E-1,-3.991496563E-2,3.913354874E-1
4.702084753E1,2.478086948E-2,-3.279566765E-3,-1.207456589E-1
4.703100988E1,-3.686204553E-2,3.940069675E-2,-1.805591583E-1
4.704117224E1,-1.069334745E-1,6.557410955E-2,-2.222442627E-1
4.705133459E1,-5.590534210E-2,4.959946871E-2,-3.647994995E-2
4.706149694E1,-5.790084600E-3,1.284831762E-2,4.914760590E-2
4.707165930E1,9.631007910E-3,1.906996965E-2,9.073925018E-2
4.708182165E1,-3.850305080E-2,5.219632387E-2,8.887481689E-2
4.709198400E1,-1.003844738E-1,9.236216545E-2,2.335262299E-2
4.710214636E1,-1.215549111E-1,1.336633563E-1,-1.253032684E-2
4.711230871E1,-8.821532130E-2,1.546220779E-1,1.886367798E-3
4.712250158E1,-5.595281720E-2,1.334261894E-1,3.973770142E-2
4.713266394E1,-1.552495360E-2,8.917981386E-2,7.460498810E-2
4.714282629E1,2.130752802E-2,3.346824646E-2,7.095432281E-2
4.715298864E1,4.519775510E-2,-3.163874149E-3,3.421783447E-2
4.716315100E1,4.258337617E-2,-1.179778576E-2,2.717018127E-3
4.717331335E1,2.360019088E-2,-1.424098015E-2,-2.822589874E-2
4.718347570E1,1.002240181E-2,3.992676735E-3,-3.038692474E-2
4.719363806E1,8.982568979E-3,2.170944214E-2,-1.716613770E-3
4.720380041E1,1.283597946E-2,3.422755003E-2,7.492065430E-3
4.721396276E1,2.427309752E-3,3.712552786E-2,3.080654144E-2
4.722412512E1,-1.027444005E-2,4.003775120E-2,4.185104370E-2
4.723428747E1,-3.231865168E-2,5.718123913E-2,1.487922668E-2
4.724448034E1,-5.870825052E-2,5.050462484E-2,-1.157951355E-2
4.725464270E1,-6.295776367E-2,3.482401371E-2,5.048751831E-3
4.726480505E1,-4.588469863E-2,2.880299091E-2,-2.137851715E-2
4.727496740E1,-3.717684746E-2,4.145544767E-2,-5.153656006E-2
4.728512976E1,-5.291306973E-2,7.261472940E-2,1.119804382E-1
4.729529211E1,-7.013604045E-2,8.375415206E-2,1.747608185E-2
4.730545446E1,-6.056940556E-2,9.030205011E-2,-1.437177658E-1
4.731561682E1,6.359487772E-3,6.998556852E-2,-1.224088669E-1
4.732577917E1,2.735620737E-2,5.819186568E-2,-4.717445374E-2
4.733594152E1,2.180400491E-2,4.894807935E-2,-2.753543854E-2
4.734610388E1,-2.824842930E-3,5.366003513E-2,-2.014541626E-2
4.735626623E1,-3.877699375E-2,3.445157409E-2,-2.698993683E-2
4.736642858E1,-3.382825851E-2,4.908010364E-2,-2.660560608E-2
4.737662146E1,-2.405765653E-2,7.560309768E-2,4.474353790E-2
4.738678381E1,-7.579863071E-3,9.674420953E-2,1.148710251E-1
4.739694616E1,-1.510700583E-2,9.796077013E-2,8.442211151E-2
4.740710852E1,-1.786580682E-2,8.960258961E-2,1.907825470E-2
4.741727087E1,-2.296182513E-2,7.477730513E-2,2.154350281E-3
4.742743322E1,2.621620893E-3,5.114805698E-2,3.993415833E-2
4.743759558E1,6.085067987E-3,2.505391836E-2,6.274032593E-2
4.744775793E1,-4.626452923E-3,1.254004240E-2,1.239776611E-5
4.745792028E1,-3.148216009E-2,1.856648922E-2,-6.632328033E-2
4.746808264E1,-2.926251292E-2,3.467628360E-2,-7.946109772E-2
4.747824499E1,-1.979279518E-2,3.728720546E-2,-2.377605438E-2
4.748840734E1,-3.176647425E-2,4.481378198E-2,2.138328552E-2
4.749856970E1,-3.674301505E-2,5.176055431E-2,1.136398315E-2
4.750873205E1,-5.120858550E-2,5.151811242E-2,-1.259613037E-2
4.751889440E1,-6.306642294E-2,5.445125699E-2,-2.893829346E-2
4.752905676E1,-6.744435430E-2,6.978437304E-2,-2.845859528E-2
4.753924963E1,-5.498671532E-2,6.178832054E-2,-4.331588745E-3
4.754941198E1,-3.313699365E-2,5.143502355E-2,5.165100098E-3
4.755957434E1,-2.793237567E-2,4.575470090E-2,9.758949280E-3
4.756973669E1,-2.757281065E-2,5.649316311E-2,9.557723999E-3
4.757989904E1,-3.197386861E-2,4.818764329E-2,2.122497559E-2
4.759006140E1,-1.965484023E-2,5.887937546E-2,3.976917267E-2
4.760022375E1,-5.085170269E-4,6.211358309E-2,6.270122528E-2
4.761038610E1,1.520782709E-3,5.788168311E-2,4.030704498E-2
4.762054846E1,-1.069197059E-2,5.370959640E-2,-1.716136932E-2
4.763074133E1,-1.770034432E-2,6.174406409E-2,-6.176948547E-2
4.764090368E1,-2.661415935E-2,3.743517399E-2,-8.190727234E-2
4.765106604E1,-3.504371643E-2,2.600419521E-2,-5.207252502E-2
4.766122839E1,-7.191598415E-4,2.184835076E-2,2.453327179E-2
4.767139074E1,2.310991287E-2,2.168056369E-2,1.044178009E-1
4.768155310E1,1.074123383E-2,4.410016537E-2,6.230258942E-2
4.769171545E1,-8.834987879E-3,6.108435988E-2,-7.310867310E-3
4.770187780E1,-1.874920726E-2,6.890249252E-2,2.355766296E-2
4.771204016E1,-4.798221588E-2,8.645007014E-2,3.250312805E-2
4.772220251E1,-1.170265377E-1,8.512848616E-2,-7.951831818E-2
4.773236486E1,-1.453441083E-1,9.270131588E-2,-4.443769455E-1
4.774255773E1,-7.692247629E-3,6.883138418E-2,-2.421426773E-1
4.775272009E1,1.541030109E-1,2.086216211E-2,4.744625092E-1
4.776288244E1,1.231805384E-1,-1.515263319E-2,6.305007935E-1
4.777304480E1,2.565264702E-2,3.305229545E-2,4.317855835E-2
4.778320715E1,-5.037048459E-2,5.948579311E-2,-3.031835556E-1
4.779336950E1,-1.427444816E-1,8.616146445E-2,-5.150623322E-1
4.780353186E1,-7.642868161E-2,5.451869965E-2,-2.099819183E-1
4.781369421E1,3.476151824E-2,1.385957003E-3,1.278095245E-1
4.782385656E1,4.796737432E-2,-3.204944730E-2,2.184095383E-1
4.783401892E1,3.321826458E-3,-2.168777585E-2,1.365461349E-1
4.784418127E1,-5.419680476E-2,4.060000181E-2,4.529762268E-2
4.785437414E1,-1.049919426E-1,1.139543355E-1,2.603244781E-2
4.786453649E1,-1.027981341E-1,1.528239846E-1,3.315067291E-2
4.787469885E1,-8.367294073E-2,1.660936475E-1,4.030704498E-2
4.788486120E1,-4.530432820E-2,1.460195482E-1,4.985809326E-2
4.789502356E1,-1.196050644E-2,1.093573272E-1,5.220603943E-2
4.790518591E1,-7.577091455E-3,4.135724902E-2,4.495143890E-2
4.791534826E1,-1.274898648E-2,1.575419307E-2,4.230499268E-3
4.792551062E1,-1.779693365E-2,1.379668713E-2,-3.877544403E-2
4.793567297E1,-1.301255822E-2,2.155435085E-2,-5.296516418E-2
4.794583532E1,-1.266241074E-2,2.716475725E-2,-1.455116272E-2
4.795599768E1,9.332239628E-3,4.728755355E-2,2.139568329E-2
4.796616003E1,2.389231324E-2,5.773657560E-2,3.332614899E-2
4.797632238E1,1.396310329E-2,8.038854599E-2,4.047012329E-2
4.798648474E1,-9.768903255E-4,7.925868034E-2,5.236434937E-2
4.799664709E1,-3.707569838E-2,6.524392962E-2,4.679489136E-2
4.800680944E1,-6.045183539E-2,5.622774363E-2,7.686710358E-2
4.801700231E1,-5.267265439E-2,4.455414414E-2,5.191421509E-2
4.802716467E1,-3.817343712E-2,4.688513279E-2,-7.411670685E-2
4.803732702E1,-1.737356186E-2,8.266681433E-2,1.092357635E-1
4.804748938E1,-5.086731911E-2,9.844639897E-2,8.117294312E-2
4.805765173E1,-4.801887274E-2,8.782339096E-2,-1.045942307E-1
4.806781408E1,9.461522102E-3,7.638999820E-2,-1.924314499E-1
4.807797644E1,3.766527772E-2,5.284085870E-2,-3.753185272E-2
4.808813879E1,1.563468575E-2,4.583778977E-2,7.408905029E-2
4.809830114E1,-1.788809896E-2,4.464450479E-2,-2.889633179E-2
4.810846350E1,-1.796418428E-2,6.717944145E-2,-6.124401093E-2
4.811862585E1,-2.260705829E-2,9.735694528E-2,1.322650909E-2
4.812878820E1,-3.647807240E-2,1.060681939E-1,4.145431519E-2
4.813895056E1,-4.529160261E-2,1.003000140E-1,5.741119385E-2
4.814914343E1,-2.561911941E-2,9.714934230E-2,6.132507324E-2
4.815930578E1,-3.895401955E-3,8.242240548E-2,7.462978363E-2
4.816946814E1,6.489753723E-4,5.870801210E-2,7.114410400E-2
4.817963049E1,1.430845261E-2,4.201060534E-2,5.828189850E-2
4.818979284E1,1.080271602E-2,3.425300121E-2,4.793453217E-2
4.819995520E1,7.254898548E-3,3.254002333E-2,1.879119873E-2
4.821011755E1,-3.143259883E-2,3.761595488E-2,-4.537868500E-2
4.822027990E1,-4.555970430E-2,4.086363316E-2,-8.464431763E-2
4.823044226E1,-3.551322222E-2,4.279279709E-2,-4.523468018E-2
4.824060461E1,-2.780225873E-2,4.252493382E-2,2.190589905E-2
4.825079748E1,-3.683674335E-2,4.404938221E-2,3.339576721E-2
4.826095983E1,-5.518651009E-2,3.599476814E-2,-7.272720337E-3
4.827112219E1,-6.609240174E-2,4.520806670E-2,-2.117443085E-2
4.828128454E1,-6.496575475E-2,5.970364809E-2,-2.542781830E-2
4.829144689E1,-4.493641853E-2,6.724479795E-2,-2.954769135E-2
4.830160925E1,-3.706043959E-2,6.517514586E-2,-9.934425354E-3
4.831177160E1,-2.915486693E-2,6.991934776E-2,6.907463074E-3
4.832193396E1,-2.396684885E-2,6.030595303E-2,3.060340881E-2
4.833209631E1,-1.178267598E-2,5.771908164E-2,3.257656097E-2
4.834225866E1,-2.335715294E-2,5.759122968E-2,1.334381104E-2
4.835242102E1,-1.806667447E-2,7.179737091E-2,6.269454956E-3
4.836258337E1,-1.739487052E-2,6.197911501E-2,3.006649017E-2
4.837274572E1,-4.649013281E-3,5.214023590E-2,5.811595917E-2
4.838293859E1,8.211731911E-4,5.152934790E-2,4.067516327E-2
4.839310095E1,-9.601116180E-4,5.549895763E-2,-1.424407959E-2
4.840326330E1,-2.741485834E-3,4.053860903E-2,-3.987503052E-2
4.841342565E1,-2.564787865E-2,2.853304148E-2,-5.323791504E-2
4.842358801E1,-5.504849553E-2,3.823262453E-2,-8.051586151E-2
4.843375036E1,-4.598048329E-2,3.155702353E-2,-8.365249634E-2
4.844391272E1,-2.534112334E-2,3.241598606E-2,3.210067749E-3
4.845407507E1,8.462846279E-3,3.285640478E-2,1.191072464E-1
4.846423742E1,-1.114815474E-3,3.913807869E-2,7.926559448E-2
4.847443029E1,-1.047825813E-2,6.609117985E-2,1.673698425E-2
4.848459265E1,-8.208215237E-3,7.881230116E-2,6.630420685E-2
4.849475500E1,-5.395153165E-2,8.419674635E-2,6.989002228E-2
4.850491735E1,-1.203372777E-1,8.258908987E-2,-4.724407196E-2
4.851507971E1,-1.441160738E-1,8.024209738E-2,-3.890209198E-1
4.852524206E1,-2.597016096E-2,4.854506254E-2,-3.224964142E-1
4.853540441E1,1.474719644E-1,-6.981074810E-3,3.153533936E-1
4.854556677E1,1.239930987E-1,-3.810048103E-2,4.175415039E-1
4.855572912E1,3.936979175E-2,-2.321362495E-3,-7.136631012E-2
4.856589147E1,-2.673822641E-2,2.926522493E-2,-2.286863327E-1
4.857605383E1,-9.140664339E-2,5.908781290E-2,-2.527732849E-1
4.858621618E1,-3.991177678E-2,4.972553253E-2,-1.898097992E-2
4.859637854E1,1.268708706E-2,1.939362288E-2,1.184864044E-1
4.860654089E1,6.835311651E-3,3.128880262E-2,1.141986847E-1
4.861673376E1,-4.328492284E-2,5.850338936E-2,7.680988312E-2
4.862689611E1,-9.522140026E-2,1.244452596E-1,2.839279175E-2
